time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
395500,2021-03-21 09:53:45,40.1854354223201,33.3269868577681,163.057748,,,3614.6367948022,46.916012,19.31150302,384.17652148,16,5,14.885,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.448132,-0.223694,116.3, -12.3, -3.7,0,0,1024,1024,1024,1024,114.3,-0.1,54,3.719,3.735,3.732,3.711,0,0,11.39,84.11,3614.6367948022,163.057748,14,Waypoint,
395600,2021-03-21 09:53:45,40.1854320649896,33.3269962870715,163.057748,,,3614.6367948022,46.916012,19.51506456,381.27625892,16,5,14.885,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.671826,-0.223694,116.3, -12.4, -3.7,0,0,1024,1024,1024,1024,114.3,-0.1,54,3.719,3.735,3.732,3.711,0,0,11.39,84.11,3614.6367948022,163.057748,14,Waypoint,
395700,2021-03-21 09:53:45,40.1854288405402,33.3270052781197,163.057748,,,3614.6367948022,46.916012,19.60901604,378.50722996,16,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -12.5, -3.7,0,0,1024,1024,1024,1024,114.4,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
395800,2021-03-21 09:53:45,40.1854253547061,33.3270147859072,163.057748,,,3614.6367948022,46.916012,19.60901604,375.56759732,16,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -12.4, -3.6,0,0,1024,1024,1024,1024,114.4,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
395900,2021-03-21 09:53:45,40.1854220044366,33.3270239410992,163.057748,,,3614.6367948022,46.916012,19.60901604,372.73951324,15,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -11.8, -3.7,0,0,1024,1024,1024,1024,114.4,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
396000,2021-03-21 09:53:46,40.1854184381442,33.3270337131314,163.057748,,,3614.6367948022,46.916012,19.60901604,369.72114044,15,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -11.7, -3.9,0,0,1024,1024,1024,1024,114.4,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
396100,2021-03-21 09:53:46,40.1854150588493,33.3270429108395,163.057748,,,3614.6367948022,46.916012,19.60901604,366.87665216,15,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,-0.223694,116.1, -11.2, -3.9,0,0,1024,1024,1024,1024,114.5,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
396200,2021-03-21 09:53:46,40.1854115601179,33.327052259237,163.057748,,,3614.6367948022,46.916012,19.60901604,363.9763896,15,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,-0.223694,116.1, -11.5, -4.1,0,0,1024,1024,1024,1024,114.5,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
396300,2021-03-21 09:53:46,40.1854081601874,33.3270612146758,163.057748,,,3614.6367948022,46.916012,19.60901604,361.19095644,16,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,-0.223694,116.2, -11.4, -4.2,0,0,1024,1024,1024,1024,114.5,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
396400,2021-03-21 09:53:46,40.1854046914974,33.3270706039747,163.385832,,,3614.9648788022,46.916012,19.60901604,358.28741304,16,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,-0.223694,116.2, -11.6, -4.3,0,0,1024,1024,1024,1024,114.5,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.9648788022,163.385832,14,Waypoint,
396500,2021-03-21 09:53:46,40.1854013675175,33.3270795478428,163.385832,,,3614.9648788022,46.916012,19.60901604,355.51510324,16,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,-0.223694,116.3, -11.5, -4.2,0,0,1024,1024,1024,1024,114.5,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.9648788022,163.385832,14,Waypoint,
396600,2021-03-21 09:53:46,40.1853977754046,33.3270890224427,163.057748,,,3614.6367948022,46.916012,19.60901604,352.56890892,16,5,14.88,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.7, -4.5,0,0,1024,1024,1024,1024,114.5,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.632,84.11,3614.6367948022,163.057748,14,Waypoint,
396700,2021-03-21 09:53:46,40.1853943043697,33.3270978688111,163.057748,,,3614.6367948022,46.916012,19.60901604,349.79987996,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.5, -4.5,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.6367948022,163.057748,14,Waypoint,
396800,2021-03-21 09:53:46,40.1853908176496,33.3271069088333,163.057748,,,3614.6367948022,46.916012,19.60901604,346.9816384,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.6, -4.4,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.6367948022,163.057748,14,Waypoint,
396900,2021-03-21 09:53:46,40.1853874563849,33.3271156487324,163.057748,,,3614.6367948022,46.916012,19.60901604,344.25526036,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -12, -4.6,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.6367948022,163.057748,14,Waypoint,
397000,2021-03-21 09:53:47,40.1853837670864,33.3271254711738,163.057748,,,3614.6367948022,46.916012,19.60901604,341.20736,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -12.1, -4.6,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.6367948022,163.057748,14,Waypoint,
397100,2021-03-21 09:53:47,40.1853802614503,33.3271348059375,163.057748,,,3614.6367948022,46.916012,19.60901604,338.31037828,15,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.4, -4.7,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.6367948022,163.057748,14,Waypoint,
397200,2021-03-21 09:53:47,40.1853763165773,33.3271448632034,163.057748,,,3614.6367948022,46.916012,19.60901604,335.16405272,15,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11, -4.8,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.6367948022,163.057748,14,Waypoint,
397300,2021-03-21 09:53:47,40.1853728834786,33.3271540319395,163.385832,,,3614.9648788022,46.916012,19.60901604,332.31956444,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,-0.223694,116.3, -10.8, -4.9,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
397400,2021-03-21 09:53:47,40.1853693597343,33.3271635588323,163.385832,,,3614.9648788022,46.916012,19.51506456,329.37008928,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.671826,0,116.4, -11.1, -4.7,0,0,1024,1024,1024,1024,114.6,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
397500,2021-03-21 09:53:47,40.1853660377867,33.327172609349,163.385832,,,3614.9648788022,46.916012,19.31150302,326.572517012,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.448132,0,116.4, -11.2, -4.2,0,0,1024,1024,1024,1024,114.7,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
397600,2021-03-21 09:53:47,40.185362844395,33.3271820252877,163.385832,,,3614.9648788022,46.916012,19.31150302,323.70079776,16,5,14.881,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.448132,-0.223694,116.4, -11.6, -4.1,0,0,1024,1024,1024,1024,114.7,-0.1,54,3.726,3.742,3.737,3.718,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
397700,2021-03-21 09:53:47,40.1853595673143,33.3271910331987,163.385832,,,3614.9648788022,46.916012,19.31150302,320.920942028,16,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.448132,0,116.4, -11.6, -3.9,0,0,1024,1024,1024,1024,114.7,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
397800,2021-03-21 09:53:47,40.185356039349,33.3272004546985,163.385832,,,3614.9648788022,46.916012,19.31150302,317.998041672,16,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.448132,0,116.4, -11.7, -3.9,0,0,1024,1024,1024,1024,114.7,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
397900,2021-03-21 09:53:47,40.1853527045041,33.3272093701329,163.385832,,,3614.9648788022,46.916012,19.31150302,315.23294972,16,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.448132,0,116.3, -11.7, -4,0,0,1024,1024,1024,1024,114.7,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398000,2021-03-21 09:53:48,40.1853495702054,33.3272180464375,163.385832,,,3614.9648788022,46.916012,19.40769144,312.558737036,16,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.4, -11.9, -4.1,0,0,1024,1024,1024,1024,114.7,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398100,2021-03-21 09:53:48,40.1853463242605,33.3272268779163,163.385832,,,3614.9648788022,46.916012,19.60901604,309.828093904,15,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.4, -12, -4.1,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398200,2021-03-21 09:53:48,40.1853427497608,33.3272365171983,163.385832,,,3614.9648788022,46.916012,19.60901604,306.843185672,15,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.4, -11.9, -4.1,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398300,2021-03-21 09:53:48,40.1853393500388,33.3272456760679,163.713916,,,3615.2929628022,46.916012,19.40769144,304.006571408,15,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.3, -11.4, -4.4,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3615.2929628022,163.713916,14,Waypoint,
398400,2021-03-21 09:53:48,40.1853357616777,33.3272556448933,163.385832,,,3614.9648788022,46.916012,19.60901604,300.935705168,15,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.7, -4.6,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398500,2021-03-21 09:53:48,40.1853323740192,33.3272647826844,163.385832,,,3614.9648788022,46.916012,19.60901604,298.106308752,16,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -11, -4.6,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398600,2021-03-21 09:53:48,40.1853287187486,33.3272745307677,163.385832,,,3614.9648788022,46.916012,19.40769144,295.08203044,16,5,14.882,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -10.8, -4.4,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.741,3.74,3.719,0,0,10.68,84.11,3614.9648788022,163.385832,14,Waypoint,
398700,2021-03-21 09:53:48,40.1853252903399,33.3272836962748,163.713916,,,3615.2929628022,46.916012,19.40769144,292.239510664,16,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.1, -10.6, -4.3,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
398800,2021-03-21 09:53:48,40.1853218442658,33.327292988702,163.713916,,,3615.2929628022,46.916012,19.40769144,289.362213984,16,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -10.9, -4.4,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
398900,2021-03-21 09:53:48,40.185318590322,33.3273017895944,163.713916,,,3615.2929628022,46.916012,19.40769144,286.638460616,16,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.2, -4.4,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399000,2021-03-21 09:53:49,40.1853150980522,33.3273111253447,164.042,,,3615.6210468022,46.916012,19.40769144,283.7434474,16,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.4, -4.4,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.6210468022,164.042,14,Waypoint,
399100,2021-03-21 09:53:49,40.1853117549479,33.3273199783506,163.713916,,,3615.2929628022,46.916012,19.40769144,280.993447312,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.7, -4.6,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399200,2021-03-21 09:53:49,40.185308166665,33.3273292153456,163.713916,,,3615.2929628022,46.916012,19.40769144,278.109260868,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.3, -11.9, -4.9,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399300,2021-03-21 09:53:49,40.1853047347909,33.3273375803149,163.713916,,,3615.2929628022,46.916012,19.40769144,275.47080934,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.3, -11.8, -5,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399400,2021-03-21 09:53:49,40.1853013417911,33.3273464598709,163.713916,,,3615.2929628022,46.916012,19.40769144,272.707029724,17,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.3, -12.2, -5.1,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399500,2021-03-21 09:53:49,40.1852980750022,33.3273550473763,163.713916,,,3615.2929628022,46.916012,19.40769144,270.036425964,16,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.3, -12.6, -5.2,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399600,2021-03-21 09:53:49,40.1852944526392,33.3273647193973,163.713916,,,3615.2929628022,46.916012,19.40769144,267.036753952,16,5,14.879,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.3, -12.6, -5.3,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.726,3.739,3.74,3.719,0,0,10.75,84.11,3615.2929628022,163.713916,14,Waypoint,
399700,2021-03-21 09:53:49,40.1852910517707,33.3273739146835,163.713916,,,3615.2929628022,46.916012,19.60901604,264.19128142,16,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -12, -5.1,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
399800,2021-03-21 09:53:49,40.1852874207575,33.3273834761093,164.042,,,3615.6210468022,46.916012,19.60901604,261.218512296,16,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -12, -5.1,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.6210468022,164.042,14,Waypoint,
399900,2021-03-21 09:53:49,40.1852839651212,33.3273926569544,163.713916,,,3615.2929628022,46.916012,19.60901604,258.369102756,16,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.6, -5.2,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400000,2021-03-21 09:53:50,40.1852803686309,33.3274024523076,163.713916,,,3615.2929628022,46.916012,19.60901604,255.341871688,16,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.1, -5,0,0,1024,1024,1024,1024,114.8,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400100,2021-03-21 09:53:50,40.1852770105449,33.3274117187229,164.042,,,3615.6210468022,46.916012,19.60901604,252.484588132,17,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -10.9, -4.8,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.6210468022,164.042,14,Waypoint,
400200,2021-03-21 09:53:50,40.1852736834384,33.3274213088514,163.713916,,,3615.2929628022,46.916012,19.51506456,249.549220584,17,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.671826,0,116.3, -11, -4.6,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400300,2021-03-21 09:53:50,40.1852705121154,33.3274303962332,163.713916,,,3615.2929628022,46.916012,19.51506456,246.76509976,18,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.276678,17.671826,0,116.2, -10.8, -4,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400400,2021-03-21 09:53:50,40.1852671016586,33.3274398122616,163.713916,,,3615.2929628022,46.916012,19.60901604,243.861884444,18,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -11.1, -4,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400500,2021-03-21 09:53:50,40.1852638322121,33.3274487596278,163.713916,,,3615.2929628022,46.916012,19.60901604,241.099417164,17,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -10.9, -4,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400600,2021-03-21 09:53:50,40.1852603860859,33.3274579715078,163.713916,,,3615.2929628022,46.916012,19.40769144,238.243445944,17,5,14.874,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.1, -4.2,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.741,3.738,3.718,0,0,10.77,84.11,3615.2929628022,163.713916,14,Waypoint,
400700,2021-03-21 09:53:50,40.1852570525437,33.3274668674781,163.713916,,,3615.2929628022,46.916012,19.40769144,235.484915672,17,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.3, -4.4,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
400800,2021-03-21 09:53:50,40.1852536550885,33.3274760368421,163.713916,,,3615.2929628022,46.916012,19.40769144,232.646989072,17,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.6, -4.6,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
400900,2021-03-21 09:53:50,40.1852503762881,33.3274848395285,163.385832,,,3614.9648788022,46.916012,19.40769144,229.920282948,17,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -11.8, -4.6,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3614.9648788022,163.385832,14,Waypoint,
401000,2021-03-21 09:53:51,40.1852467062183,33.3274944989473,163.713916,,,3615.2929628022,46.916012,19.60901604,226.917986264,17,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -12, -5,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
401100,2021-03-21 09:53:51,40.1852432557148,33.3275036438243,163.385832,,,3614.9648788022,46.916012,19.60901604,224.079075412,16,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -11.5, -4.8,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3614.9648788022,163.385832,14,Waypoint,
401200,2021-03-21 09:53:51,40.1852396840812,33.3275132151614,163.713916,,,3615.2929628022,46.916012,19.60901604,221.113524136,16,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.2, -11.3, -4.8,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
401300,2021-03-21 09:53:51,40.1852362974909,33.327522315594,163.713916,,,3615.2929628022,46.916012,19.60901604,218.295282576,16,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.2, -4.9,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
401400,2021-03-21 09:53:51,40.1852327995411,33.3275321003631,163.713916,,,3615.2929628022,46.916012,19.60901604,215.285768044,16,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -11.4, -4.8,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
401500,2021-03-21 09:53:51,40.1852294409339,33.3275411592664,163.713916,,,3615.2929628022,46.916012,19.60901604,212.482290264,16,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -10.9, -4.7,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
401600,2021-03-21 09:53:51,40.1852258537714,33.327550650774,163.713916,,,3615.2929628022,46.916012,19.60901604,209.535439776,16,5,14.871,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.671826,0,116.3, -10.9, -4.8,0,0,1024,1024,1024,1024,114.9,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
401700,2021-03-21 09:53:51,40.1852224455554,33.3275596560391,163.713916,,,3615.2929628022,46.916012,19.40769144,206.739179844,17,5,14.856,3617.2614668022,165.68242,20.72748604,2016.19429024,-8.500372,17.448132,0,116.2, -10.8, -4.7,0,0,1024,1024,1024,1024,115,-0.1,54,3.724,3.738,3.737,3.717,0,0,10.922,84.11,3615.2929628022,163.713916,14,Waypoint,
